transaction_id,timestamp,sender_id,receiver_id,sender_city,receiver_city,amount,transaction_type,upi_app,time_of_day,device_type,is_new_receiver,is_fraud,fraud_type,transaction_status
TXN0007254,2023-12-22 09:07:00,USR23357,USR48014,Jaipur,Lucknow,15663.47,P2M,PhonePe,Morning,Android,0,0,,Success
TXN0007255,2023-12-22 09:09:52,USR26321,USR04077,Kolkata,Jaipur,31798.38,Bill Payment,GPay,Morning,Android,0,0,,Reversed
TXN0007256,2023-12-22 09:10:07,USR27791,USR31691,Ahmedabad,Mumbai,12553.59,P2M,PhonePe,Morning,iOS,0,0,,Success
TXN0007257,2023-12-22 09:28:27,USR02992,USR02566,Kolkata,Lucknow,2377.94,P2P,GPay,Morning,Android,0,0,,Success
TXN0007258,2023-12-22 10:15:57,USR33996,USR05473,Ahmedabad,Mumbai,9877.07,Bill Payment,PhonePe,Morning,iOS,0,0,,Success
TXN0007259,2023-12-22 12:14:01,USR23719,USR13300,Jaipur,Ahmedabad,24519.19,P2M,BHIM,Afternoon,Android,0,0,,Success
TXN0007260,2023-12-22 12:42:54,USR28389,USR97253,Chennai,Hyderabad,44762.44,P2P,GPay,Afternoon,Android,1,0,,Reversed
TXN0007261,2023-12-22 14:40:34,USR02977,USR90249,Mumbai,Mumbai,41342.04,P2P,GPay,Afternoon,iOS,1,0,,Success
TXN0007262,2023-12-22 14:44:27,USR47898,USR29482,Lucknow,Mumbai,14504.85,P2P,GPay,Afternoon,Android,0,0,,Reversed
TXN0007263,2023-12-22 14:46:12,USR26535,USR81311,Mumbai,Pune,22833.63,Recharge,GPay,Afternoon,iOS,1,0,,Success
TXN0007264,2023-12-22 15:34:14,USR33095,USR08324,Bangalore,Jaipur,13889.67,P2M,PhonePe,Afternoon,Android,0,0,,Failed
TXN0007265,2023-12-22 15:39:38,USR04631,USR21759,Kolkata,Pune,20196.72,Bill Payment,GPay,Afternoon,Android,0,0,,Success
TXN0007266,2023-12-22 15:55:45,USR02500,USR36659,Hyderabad,Jaipur,43924.44,Bill Payment,BHIM,Afternoon,Android,0,1,Account Takeover,Failed
TXN0007267,2023-12-22 16:28:36,USR38689,USR29146,Ahmedabad,Pune,7420.9,Bill Payment,Paytm,Afternoon,Android,0,0,,Success
TXN0007268,2023-12-22 17:23:37,USR07794,USR40123,Lucknow,Jaipur,24674.22,P2M,GPay,Evening,iOS,0,0,,Success
TXN0007269,2023-12-22 17:27:42,USR01129,USR30738,Delhi,Pune,14139.8,P2P,BHIM,Evening,Android,0,0,,Success
TXN0007270,2023-12-22 18:33:55,USR48125,USR27762,Lucknow,Mumbai,38684.8,P2P,Paytm,Evening,iOS,0,0,,Success
TXN0007271,2023-12-22 20:43:43,USR38875,USR19940,Kolkata,Pune,39473.54,P2M,Paytm,Evening,Android,0,0,,Success
TXN0007272,2023-12-22 21:22:22,USR15282,USR85332,Ahmedabad,Lucknow,32589.26,Shopping,Paytm,Night,Android,1,0,,Success
TXN0007273,2023-12-23 00:58:38,USR02361,USR40319,Pune,Bangalore,23392.21,P2M,GPay,Late Night,Android,0,0,,Success
TXN0007274,2023-12-23 06:06:10,USR13061,USR81670,Delhi,Ahmedabad,19573.42,Recharge,Paytm,Morning,Android,1,0,,Success
TXN0007275,2023-12-23 06:12:43,USR07410,USR38610,Lucknow,Delhi,48446.86,Shopping,GPay,Morning,Android,0,1,Fake QR,Success
TXN0007276,2023-12-23 06:50:43,USR03388,USR24917,Jaipur,Mumbai,3215.41,P2P,Paytm,Morning,iOS,0,1,Account Takeover,Success
TXN0007277,2023-12-23 07:17:23,USR33642,USR98489,Bangalore,Pune,44981.81,P2P,Paytm,Morning,Android,1,0,,Success
TXN0007278,2023-12-23 09:12:52,USR36146,USR02127,Jaipur,Jaipur,9727.38,P2P,GPay,Morning,Android,0,0,,Success
TXN0007279,2023-12-23 09:15:04,USR22040,USR11495,Chennai,Chennai,4999.0,P2P,PhonePe,Morning,Android,0,1,Social Engineering,Success
TXN0007280,2023-12-23 09:41:14,USR48263,USR14288,Lucknow,Delhi,6751.24,Bill Payment,GPay,Morning,iOS,0,0,,Success
TXN0007281,2023-12-23 10:46:29,USR37818,USR80233,Kolkata,Delhi,12211.75,P2M,PhonePe,Morning,iOS,1,0,,Success
TXN0007282,2023-12-23 11:18:27,USR22651,USR22146,Ahmedabad,Lucknow,11729.43,Bill Payment,PhonePe,Morning,iOS,0,0,,Success
TXN0007283,2023-12-23 12:10:56,USR04330,USR32865,Lucknow,Mumbai,23553.32,P2P,PhonePe,Afternoon,iOS,0,0,,Success
TXN0007284,2023-12-23 12:25:04,USR32071,USR16342,Delhi,Lucknow,10694.74,P2P,PhonePe,Afternoon,Android,0,0,,Success
TXN0007285,2023-12-23 13:20:28,USR36914,USR42470,Delhi,Mumbai,31727.13,Bill Payment,PhonePe,Afternoon,Android,0,0,,Success
TXN0007286,2023-12-23 15:59:25,USR26872,USR06664,Jaipur,Jaipur,19906.64,P2P,PhonePe,Afternoon,Android,0,0,,Success
TXN0007287,2023-12-23 18:39:53,USR17302,USR28431,Hyderabad,Jaipur,14715.76,P2P,PhonePe,Evening,Android,0,0,,Success
TXN0007288,2023-12-23 18:41:02,USR09604,USR22668,Hyderabad,Chennai,49695.95,Bill Payment,Amazon Pay,Evening,Android,0,0,,Success
TXN0007289,2023-12-23 19:01:57,USR40809,USR33582,Mumbai,Chennai,6326.36,P2P,GPay,Evening,iOS,0,0,,Success
TXN0007290,2023-12-23 19:43:01,USR27203,USR91911,Kolkata,Jaipur,43694.14,P2M,PhonePe,Evening,Android,1,0,,Success
TXN0007291,2023-12-23 21:18:36,USR17466,USR19473,Ahmedabad,Mumbai,25405.36,Shopping,BHIM,Night,Android,0,0,,Success
TXN0007292,2023-12-23 21:23:31,USR28916,USR86146,Mumbai,Chennai,39750.76,P2P,Paytm,Night,Android,1,0,,Success
TXN0007293,2023-12-23 21:35:49,USR15234,USR48555,Ahmedabad,Jaipur,48723.93,P2P,BHIM,Night,Android,0,0,,Success
TXN0007294,2023-12-24 00:26:03,USR36336,USR86342,Hyderabad,Lucknow,4008.46,Shopping,Amazon Pay,Late Night,Android,1,1,Fake QR,Failed
TXN0007295,2023-12-24 02:55:02,USR46282,USR24592,Bangalore,Delhi,11205.96,P2M,Paytm,Late Night,iOS,0,0,,Success
TXN0007296,2023-12-24 02:56:15,USR13057,USR88711,Kolkata,Lucknow,37788.62,P2M,GPay,Late Night,Android,1,1,Fake QR,Failed
TXN0007297,2023-12-24 05:29:47,USR44228,USR95239,Mumbai,Chennai,9612.33,P2P,BHIM,Morning,iOS,1,0,,Pending
TXN0007298,2023-12-24 07:05:26,USR04149,USR02619,Hyderabad,Chennai,39915.65,Shopping,GPay,Morning,Android,0,0,,Success
TXN0007299,2023-12-24 08:35:55,USR13214,USR23296,Kolkata,Ahmedabad,23827.0,Bill Payment,GPay,Morning,iOS,0,0,,Success
TXN0007300,2023-12-24 08:50:10,USR32209,USR16787,Lucknow,Hyderabad,11960.93,P2P,GPay,Morning,Android,0,0,,Success
TXN0007301,2023-12-24 09:26:42,USR44330,USR19307,Lucknow,Kolkata,5130.84,P2P,BHIM,Morning,Android,0,0,,Success
TXN0007302,2023-12-24 11:48:28,USR26661,USR31158,Ahmedabad,Bangalore,462.17,P2M,Paytm,Morning,iOS,0,0,,Success
TXN0007303,2023-12-24 13:28:47,USR11702,USR25071,Hyderabad,Lucknow,47450.93,Recharge,PhonePe,Afternoon,Android,0,0,,Success
TXN0007304,2023-12-24 14:16:13,USR48800,USR01321,Pune,Pune,9867.48,Recharge,BHIM,Afternoon,Android,0,0,,Success
TXN0007305,2023-12-24 15:33:42,USR45458,USR34962,Lucknow,Jaipur,10074.56,Bill Payment,PhonePe,Afternoon,Android,0,0,,Success
TXN0007306,2023-12-24 18:19:49,USR38344,USR36092,Pune,Jaipur,36452.69,Recharge,GPay,Evening,Android,0,0,,Success
TXN0007307,2023-12-24 19:57:53,USR08458,USR15950,Pune,Mumbai,26771.76,P2P,Paytm,Evening,Android,0,0,,Success
TXN0007308,2023-12-24 20:33:28,USR20604,USR35314,Hyderabad,Hyderabad,43891.11,Bill Payment,PhonePe,Evening,Android,0,0,,Success
TXN0007309,2023-12-24 23:26:00,USR46132,USR93833,Chennai,Jaipur,11177.33,P2M,BHIM,Night,Android,1,0,,Success
TXN0007310,2023-12-25 00:48:06,USR45243,USR10384,Pune,Kolkata,41247.04,Bill Payment,GPay,Late Night,iOS,0,1,Account Takeover,Success
TXN0007311,2023-12-25 00:54:58,USR15636,USR20950,Mumbai,Kolkata,49756.1,Shopping,Paytm,Late Night,Feature Phone,0,0,,Success
TXN0007312,2023-12-25 01:14:26,USR27626,USR41500,Delhi,Delhi,42014.94,P2P,GPay,Late Night,iOS,0,0,,Success
TXN0007313,2023-12-25 02:14:17,USR23552,USR42186,Delhi,Hyderabad,28051.61,Recharge,Paytm,Late Night,Android,0,0,,Success
TXN0007314,2023-12-25 05:45:28,USR02995,USR27634,Hyderabad,Bangalore,44855.58,P2P,Paytm,Morning,iOS,0,0,,Success
TXN0007315,2023-12-25 08:47:03,USR16004,USR18824,Bangalore,Lucknow,21240.49,P2M,PhonePe,Morning,iOS,0,0,,Success
TXN0007316,2023-12-25 08:50:06,USR25030,USR86017,Ahmedabad,Delhi,8058.7,P2P,PhonePe,Morning,iOS,1,0,,Failed
TXN0007317,2023-12-25 09:50:54,USR14553,USR07619,Mumbai,Pune,32975.94,P2P,GPay,Morning,Android,0,0,,Success
TXN0007318,2023-12-25 12:49:20,USR03104,USR49213,Bangalore,Bangalore,4503.41,P2P,PhonePe,Afternoon,Android,0,0,,Failed
TXN0007319,2023-12-25 14:12:57,USR06110,USR16944,Lucknow,Pune,31366.67,Bill Payment,Paytm,Afternoon,Android,0,0,,Failed
TXN0007320,2023-12-25 17:26:05,USR05130,USR03734,Jaipur,Chennai,584.61,P2M,GPay,Evening,Android,0,1,Fake QR,Success
TXN0007321,2023-12-25 19:46:39,USR14454,USR95092,Lucknow,Bangalore,43536.18,Recharge,PhonePe,Evening,Android,1,0,,Success
TXN0007322,2023-12-26 01:42:15,USR06589,USR98761,Jaipur,Jaipur,33857.59,Bill Payment,PhonePe,Late Night,Android,1,1,Phishing,Failed
TXN0007323,2023-12-26 03:21:29,USR34231,USR24900,Delhi,Ahmedabad,22977.93,Recharge,PhonePe,Late Night,Android,0,0,,Success
TXN0007324,2023-12-26 03:24:02,USR15100,USR11311,Bangalore,Ahmedabad,16388.7,Shopping,Amazon Pay,Late Night,Android,0,0,,Success
TXN0007325,2023-12-26 03:29:23,USR17253,USR35917,Mumbai,Jaipur,48577.53,Shopping,GPay,Late Night,Android,0,0,,Success
TXN0007326,2023-12-26 04:50:56,USR40290,USR05607,Chennai,Pune,24463.12,P2M,BHIM,Late Night,Android,0,0,,Pending
TXN0007327,2023-12-26 07:46:18,USR03816,USR36915,Chennai,Mumbai,41050.98,P2M,GPay,Morning,Android,0,0,,Success
TXN0007328,2023-12-26 08:11:47,USR39670,USR22460,Ahmedabad,Chennai,43298.79,Bill Payment,PhonePe,Morning,Android,0,0,,Failed
TXN0007329,2023-12-26 12:54:02,USR16408,USR08198,Ahmedabad,Kolkata,31925.93,Bill Payment,BHIM,Afternoon,Android,0,0,,Success
TXN0007330,2023-12-26 13:29:59,USR14436,USR17277,Lucknow,Jaipur,14969.1,P2M,PhonePe,Afternoon,iOS,0,0,,Success
TXN0007331,2023-12-26 14:02:46,USR10591,USR31156,Chennai,Mumbai,19328.31,P2M,BHIM,Afternoon,Android,0,0,,Pending
TXN0007332,2023-12-26 14:13:27,USR19853,USR39703,Mumbai,Hyderabad,32479.86,Bill Payment,GPay,Afternoon,iOS,0,0,,Success
TXN0007333,2023-12-26 17:16:42,USR03922,USR24147,Delhi,Chennai,19241.26,Recharge,Amazon Pay,Evening,Android,0,0,,Success
TXN0007334,2023-12-26 17:50:26,USR23772,USR35620,Hyderabad,Kolkata,32341.81,P2M,PhonePe,Evening,Android,0,0,,Success
TXN0007335,2023-12-26 19:25:51,USR49337,USR93289,Pune,Hyderabad,4999.0,P2P,GPay,Evening,iOS,1,1,Phishing,Failed
TXN0007336,2023-12-26 19:39:27,USR03437,USR97069,Mumbai,Hyderabad,4999.0,P2M,GPay,Evening,Android,1,1,Social Engineering,Success
TXN0007337,2023-12-26 21:31:01,USR31975,USR95810,Delhi,Kolkata,40873.2,P2P,Paytm,Night,Android,1,0,,Success
TXN0007338,2023-12-26 22:09:33,USR30095,USR32411,Delhi,Ahmedabad,30946.99,P2M,GPay,Night,iOS,0,0,,Reversed
TXN0007339,2023-12-26 22:50:25,USR14423,USR01039,Lucknow,Mumbai,48719.09,P2P,PhonePe,Night,Android,0,0,,Success
TXN0007340,2023-12-26 23:13:40,USR21715,USR90483,Pune,Lucknow,18548.91,Shopping,Paytm,Night,Android,1,1,Fake QR,Failed
TXN0007341,2023-12-26 23:32:52,USR49379,USR28856,Kolkata,Hyderabad,35372.49,P2M,Amazon Pay,Night,Android,0,1,Phishing,Success
TXN0007342,2023-12-27 00:49:22,USR22598,USR21746,Jaipur,Hyderabad,33341.92,Bill Payment,Paytm,Late Night,iOS,0,1,Phishing,Success
TXN0007343,2023-12-27 01:03:31,USR20740,USR39831,Delhi,Jaipur,7568.64,P2M,GPay,Late Night,Android,0,0,,Success
TXN0007344,2023-12-27 03:36:32,USR36509,USR38078,Hyderabad,Kolkata,9999.0,P2P,PhonePe,Late Night,Android,0,1,Phishing,Failed
TXN0007345,2023-12-27 03:37:39,USR35532,USR16437,Lucknow,Pune,32383.58,P2M,PhonePe,Late Night,iOS,0,0,,Reversed
TXN0007346,2023-12-27 04:00:08,USR15634,USR36858,Chennai,Jaipur,32641.75,Bill Payment,GPay,Late Night,Android,0,0,,Success
TXN0007347,2023-12-27 05:08:46,USR41572,USR05006,Bangalore,Pune,10439.34,P2M,GPay,Morning,iOS,0,0,,Pending
TXN0007348,2023-12-27 07:40:12,USR33412,USR40956,Kolkata,Chennai,27414.79,Bill Payment,Amazon Pay,Morning,iOS,0,0,,Success
TXN0007349,2023-12-27 09:48:24,USR04344,USR22681,Lucknow,Ahmedabad,22607.79,Bill Payment,Amazon Pay,Morning,Android,0,0,,Success
TXN0007350,2023-12-27 11:14:44,USR42065,USR89444,Kolkata,Ahmedabad,37361.83,Bill Payment,Paytm,Morning,Android,1,0,,Success
TXN0007351,2023-12-27 13:12:55,USR12757,USR30355,Delhi,Bangalore,38220.42,P2P,Paytm,Afternoon,Android,0,0,,Failed
TXN0007352,2023-12-27 14:39:11,USR30880,USR04338,Chennai,Ahmedabad,25311.5,Shopping,PhonePe,Afternoon,Android,0,0,,Success
TXN0007353,2023-12-27 17:27:33,USR06116,USR17748,Pune,Ahmedabad,42370.03,Bill Payment,Amazon Pay,Evening,Android,0,0,,Pending
TXN0007354,2023-12-27 18:26:37,USR09458,USR14762,Hyderabad,Lucknow,599.04,Bill Payment,PhonePe,Evening,Android,0,0,,Pending
TXN0007355,2023-12-27 18:36:09,USR02154,USR38865,Pune,Delhi,22997.12,P2P,Paytm,Evening,Android,0,0,,Success
TXN0007356,2023-12-27 20:46:36,USR17234,USR27959,Jaipur,Ahmedabad,33535.2,Bill Payment,BHIM,Evening,iOS,0,0,,Failed
TXN0007357,2023-12-27 21:39:54,USR32108,USR38994,Delhi,Delhi,12854.32,Shopping,GPay,Night,Android,0,0,,Success
TXN0007358,2023-12-27 22:29:19,USR03748,USR84675,Kolkata,Bangalore,43356.74,P2P,PhonePe,Night,Android,1,0,,Pending
TXN0007359,2023-12-27 22:36:28,USR04273,USR10685,Bangalore,Jaipur,8764.72,P2M,PhonePe,Night,Android,0,1,Fake QR,Success
TXN0007360,2023-12-27 23:50:24,USR15228,USR49907,Ahmedabad,Kolkata,19906.98,P2P,GPay,Night,Feature Phone,0,0,,Success
TXN0007361,2023-12-28 02:23:32,USR19212,USR49558,Mumbai,Mumbai,23364.63,P2P,GPay,Late Night,Android,0,0,,Success
TXN0007362,2023-12-28 04:15:14,USR09802,USR40298,Pune,Hyderabad,26414.77,Shopping,Amazon Pay,Late Night,Android,0,0,,Success
TXN0007363,2023-12-28 05:24:51,USR49705,USR39804,Ahmedabad,Delhi,22268.4,P2M,Amazon Pay,Morning,Feature Phone,0,0,,Success
TXN0007364,2023-12-28 05:44:27,USR11914,USR22786,Jaipur,Kolkata,8551.04,P2M,GPay,Morning,Feature Phone,0,1,SIM Swap,Reversed
TXN0007365,2023-12-28 06:25:26,USR14558,USR84498,Ahmedabad,Jaipur,2497.66,P2P,GPay,Morning,Android,1,0,,Success
TXN0007366,2023-12-28 06:43:39,USR39068,USR26143,Mumbai,Pune,29976.73,P2M,PhonePe,Morning,iOS,0,0,,Success
TXN0007367,2023-12-28 06:55:42,USR09631,USR87841,Chennai,Hyderabad,3209.82,P2P,Paytm,Morning,Android,1,0,,Success
TXN0007368,2023-12-28 08:20:06,USR27895,USR09425,Bangalore,Chennai,48990.38,P2P,BHIM,Morning,iOS,0,0,,Success
TXN0007369,2023-12-28 08:51:50,USR17013,USR10278,Pune,Lucknow,21637.73,P2P,PhonePe,Morning,iOS,0,0,,Success
TXN0007370,2023-12-28 09:49:36,USR48608,USR97727,Jaipur,Ahmedabad,35539.01,P2P,PhonePe,Morning,Feature Phone,1,0,,Success
TXN0007371,2023-12-28 10:04:54,USR30397,USR48184,Kolkata,Bangalore,27543.91,Bill Payment,Paytm,Morning,Android,0,0,,Success
TXN0007372,2023-12-28 12:00:00,USR25052,USR01613,Hyderabad,Pune,24330.89,P2P,PhonePe,Afternoon,Android,0,0,,Success
TXN0007373,2023-12-28 12:17:15,USR20852,USR14145,Jaipur,Chennai,30014.47,Bill Payment,Paytm,Afternoon,Android,0,0,,Success
TXN0007374,2023-12-28 13:59:38,USR33800,USR49862,Chennai,Mumbai,43822.33,P2P,Paytm,Afternoon,iOS,0,0,,Success
TXN0007375,2023-12-28 15:29:23,USR15449,USR01009,Lucknow,Chennai,13104.07,Bill Payment,Amazon Pay,Afternoon,iOS,0,0,,Success
TXN0007376,2023-12-28 17:45:02,USR26432,USR23728,Chennai,Chennai,31494.39,Bill Payment,GPay,Evening,Android,0,0,,Failed
TXN0007377,2023-12-28 18:26:28,USR17436,USR05407,Chennai,Lucknow,15788.73,P2M,GPay,Evening,Android,0,0,,Success
TXN0007378,2023-12-28 19:18:11,USR06756,USR13700,Ahmedabad,Jaipur,40699.54,P2M,PhonePe,Evening,Android,0,0,,Success
TXN0007379,2023-12-28 19:19:55,USR29723,USR14423,Delhi,Jaipur,34541.61,P2P,GPay,Evening,Android,0,0,,Success
TXN0007380,2023-12-28 19:27:17,USR30128,USR48208,Pune,Chennai,4400.39,Bill Payment,BHIM,Evening,Android,0,0,,Success
TXN0007381,2023-12-28 20:37:41,USR46442,USR42734,Delhi,Delhi,20151.73,P2P,Amazon Pay,Evening,iOS,0,0,,Success
TXN0007382,2023-12-28 23:58:47,USR15517,USR38458,Jaipur,Delhi,27468.42,P2P,BHIM,Night,iOS,0,0,,Success
TXN0007383,2023-12-29 01:43:08,USR16713,USR05124,Hyderabad,Ahmedabad,49835.77,P2P,Paytm,Late Night,Android,0,0,,Success
TXN0007384,2023-12-29 03:00:22,USR21093,USR25132,Hyderabad,Mumbai,14194.67,P2P,Amazon Pay,Late Night,Android,0,0,,Success
TXN0007385,2023-12-29 03:03:48,USR11600,USR17284,Lucknow,Pune,41646.31,Bill Payment,PhonePe,Late Night,Android,0,0,,Success
TXN0007386,2023-12-29 04:05:16,USR03456,USR05505,Lucknow,Mumbai,46033.66,P2M,Paytm,Late Night,Android,0,0,,Success
TXN0007387,2023-12-29 04:25:44,USR05568,USR48874,Kolkata,Kolkata,25575.92,P2P,GPay,Late Night,Android,0,0,,Pending
TXN0007388,2023-12-29 05:29:24,USR01995,USR29989,Ahmedabad,Chennai,15504.31,Shopping,PhonePe,Morning,iOS,0,0,,Success
TXN0007389,2023-12-29 08:50:25,USR05613,USR24921,Pune,Mumbai,9073.71,Bill Payment,BHIM,Morning,Feature Phone,0,1,Phishing,Success
TXN0007390,2023-12-29 12:06:08,USR45752,USR21173,Jaipur,Delhi,14298.87,P2M,Amazon Pay,Afternoon,Android,0,0,,Success
TXN0007391,2023-12-29 12:17:20,USR15147,USR88474,Pune,Ahmedabad,38812.91,P2P,GPay,Afternoon,Android,1,0,,Success
TXN0007392,2023-12-29 13:02:22,USR27942,USR48674,Lucknow,Pune,16945.12,Recharge,Amazon Pay,Afternoon,Android,0,0,,Success
TXN0007393,2023-12-29 14:32:18,USR35807,USR05795,Lucknow,Bangalore,29329.62,P2M,PhonePe,Afternoon,Android,0,0,,Failed
TXN0007394,2023-12-29 16:32:27,USR44095,USR26754,Ahmedabad,Ahmedabad,15056.88,Recharge,Paytm,Afternoon,iOS,0,0,,Failed
TXN0007395,2023-12-29 18:23:10,USR39801,USR91875,Jaipur,Kolkata,41490.22,P2P,PhonePe,Evening,iOS,1,0,,Success
TXN0007396,2023-12-29 19:19:00,USR03668,USR19325,Pune,Hyderabad,4790.03,Recharge,PhonePe,Evening,Android,0,0,,Reversed
TXN0007397,2023-12-29 19:36:45,USR19349,USR33309,Mumbai,Ahmedabad,19891.93,P2P,GPay,Evening,Android,0,0,,Success
TXN0007398,2023-12-29 20:51:08,USR30107,USR82296,Lucknow,Chennai,4999.0,P2M,PhonePe,Evening,iOS,1,1,Phishing,Success
TXN0007399,2023-12-29 22:14:55,USR05897,USR08924,Bangalore,Ahmedabad,23587.33,Shopping,Amazon Pay,Night,Android,0,0,,Success
TXN0007400,2023-12-29 22:39:22,USR21450,USR21851,Chennai,Ahmedabad,24405.47,P2M,BHIM,Night,Android,0,0,,Reversed
TXN0007401,2023-12-30 01:38:52,USR18295,USR20721,Lucknow,Ahmedabad,46042.31,Shopping,BHIM,Late Night,Feature Phone,0,1,Phishing,Reversed
TXN0007402,2023-12-30 01:49:56,USR32425,USR05020,Kolkata,Delhi,6836.19,P2P,GPay,Late Night,Feature Phone,0,0,,Success
TXN0007403,2023-12-30 02:19:38,USR12694,USR10921,Jaipur,Jaipur,18906.51,P2M,PhonePe,Late Night,Android,0,0,,Success
TXN0007404,2023-12-30 04:29:56,USR31144,USR46286,Jaipur,Bangalore,3381.76,P2P,PhonePe,Late Night,Android,0,0,,Success
TXN0007405,2023-12-30 04:47:21,USR40293,USR86677,Kolkata,Bangalore,30354.41,P2P,Paytm,Late Night,Android,1,1,Account Takeover,Reversed
TXN0007406,2023-12-30 06:29:35,USR04268,USR07783,Ahmedabad,Chennai,18092.51,P2P,PhonePe,Morning,Android,0,0,,Success
TXN0007407,2023-12-30 06:42:17,USR15026,USR25060,Mumbai,Delhi,26853.47,P2P,Paytm,Morning,Android,0,0,,Success
TXN0007408,2023-12-30 06:53:33,USR12961,USR93280,Delhi,Kolkata,11028.61,P2P,Paytm,Morning,Android,1,0,,Success
TXN0007409,2023-12-30 06:56:16,USR42058,USR24013,Lucknow,Mumbai,11966.02,P2P,Paytm,Morning,Android,0,0,,Success
TXN0007410,2023-12-30 07:47:55,USR34661,USR18540,Hyderabad,Mumbai,18340.35,P2P,Paytm,Morning,Android,0,0,,Success
TXN0007411,2023-12-30 08:21:17,USR25234,USR17891,Bangalore,Ahmedabad,11860.97,P2M,GPay,Morning,Android,0,0,,Success
TXN0007412,2023-12-30 09:53:33,USR13412,USR32366,Pune,Ahmedabad,27420.72,P2M,GPay,Morning,Android,0,0,,Success
TXN0007413,2023-12-30 13:02:31,USR21418,USR95050,Jaipur,Chennai,32999.53,Shopping,PhonePe,Afternoon,Android,1,0,,Failed
TXN0007414,2023-12-30 14:58:26,USR01626,USR10613,Mumbai,Hyderabad,28928.4,Bill Payment,GPay,Afternoon,iOS,0,0,,Success
TXN0007415,2023-12-30 22:56:47,USR22780,USR33475,Hyderabad,Hyderabad,9967.91,P2P,PhonePe,Night,iOS,0,0,,Success
TXN0007416,2023-12-31 01:18:18,USR09083,USR08162,Pune,Ahmedabad,44103.89,Bill Payment,BHIM,Late Night,Android,0,0,,Success
TXN0007417,2023-12-31 01:52:27,USR12314,USR37389,Delhi,Chennai,23961.68,P2P,GPay,Late Night,Android,0,0,,Success
TXN0007418,2023-12-31 03:08:49,USR08980,USR80825,Chennai,Pune,28804.53,P2M,GPay,Late Night,iOS,1,1,SIM Swap,Success
TXN0007419,2023-12-31 04:37:50,USR44240,USR22104,Hyderabad,Ahmedabad,48055.53,Bill Payment,GPay,Late Night,Android,0,0,,Success
TXN0007420,2023-12-31 04:44:43,USR06446,USR90795,Chennai,Jaipur,24492.45,P2P,GPay,Late Night,Android,1,1,Account Takeover,Reversed
TXN0007421,2023-12-31 05:00:35,USR12001,USR11413,Lucknow,Delhi,3304.78,P2P,BHIM,Morning,Android,0,0,,Success
TXN0007422,2023-12-31 05:22:28,USR31665,USR84916,Ahmedabad,Kolkata,3763.08,P2P,GPay,Morning,Android,1,0,,Success
TXN0007423,2023-12-31 07:46:17,USR44122,USR40061,Bangalore,Hyderabad,15086.9,Shopping,GPay,Morning,Feature Phone,0,0,,Reversed
TXN0007424,2023-12-31 10:07:36,USR10691,USR81608,Chennai,Delhi,38459.09,P2P,PhonePe,Morning,Android,1,1,Phishing,Reversed
TXN0007425,2023-12-31 10:51:06,USR25327,USR27995,Ahmedabad,Bangalore,9681.63,Bill Payment,GPay,Morning,iOS,0,0,,Success
TXN0007426,2023-12-31 10:55:07,USR42946,USR04062,Bangalore,Delhi,15246.79,Bill Payment,Paytm,Morning,iOS,0,0,,Success
TXN0007427,2023-12-31 12:57:37,USR37138,USR47999,Bangalore,Kolkata,35047.32,P2M,Paytm,Afternoon,iOS,0,0,,Success
TXN0007428,2023-12-31 13:43:30,USR40427,USR14662,Ahmedabad,Delhi,10534.11,Bill Payment,BHIM,Afternoon,Android,0,0,,Success
TXN0007429,2023-12-31 14:16:16,USR27090,USR95669,Lucknow,Jaipur,40074.29,Bill Payment,GPay,Afternoon,Feature Phone,1,1,Fake QR,Success
TXN0007430,2023-12-31 14:29:08,USR38197,USR18288,Hyderabad,Lucknow,35512.27,P2M,PhonePe,Afternoon,Android,0,0,,Success
TXN0007431,2023-12-31 16:32:47,USR44186,USR39115,Ahmedabad,Pune,40917.52,P2M,GPay,Afternoon,Android,0,0,,Success
TXN0007432,2023-12-31 16:45:38,USR36776,USR10545,Lucknow,Pune,48377.84,P2P,PhonePe,Afternoon,iOS,0,0,,Success
TXN0007433,2023-12-31 18:06:44,USR04860,USR36476,Lucknow,Chennai,29199.08,P2M,GPay,Evening,Android,0,0,,Success
TXN0007434,2023-12-31 18:48:10,USR28151,USR09395,Lucknow,Pune,8095.36,Recharge,Amazon Pay,Evening,Android,0,0,,Success
TXN0007435,2023-12-31 19:30:35,USR48119,USR37975,Lucknow,Bangalore,42402.33,Shopping,BHIM,Evening,Feature Phone,0,0,,Failed
TXN0007436,2023-12-31 20:01:48,USR28366,USR27774,Ahmedabad,Hyderabad,12090.01,Recharge,PhonePe,Evening,Feature Phone,0,0,,Success
TXN0007437,2023-12-31 20:25:10,USR37696,USR41883,Hyderabad,Kolkata,3301.55,Bill Payment,Amazon Pay,Evening,Android,0,0,,Success
TXN0007438,2023-12-31 21:42:38,USR31693,USR14254,Mumbai,Jaipur,33702.44,Recharge,GPay,Night,Android,0,0,,Success
TXN0007439,2023-12-31 23:01:33,USR33423,USR01223,Kolkata,Lucknow,41066.14,P2P,Paytm,Night,Android,0,0,,Success
TXN0007440,2023-12-31 23:33:01,USR14856,USR86260,Lucknow,Bangalore,39015.53,P2M,PhonePe,Night,Android,1,1,Account Takeover,Failed
TXN0007441,2023-12-31 23:38:00,USR23640,USR31100,Ahmedabad,Ahmedabad,42491.94,Shopping,Paytm,Night,Android,0,0,,Success
